,Rank,Team,Change,Prior,Date,Division
12,13,Madison Heist,-,13,2018-10-26,CLUB_WOMEN
13,14,Minneapolis Pop,-,14,2018-10-26,CLUB_WOMEN
14,15,Washington DC Grit,+4,19,2018-10-26,CLUB_WOMEN
15,16,Texas Showdown,-1,15,2018-10-26,CLUB_WOMEN
16,17,San Diego Wildfire,-1,16,2018-10-26,CLUB_WOMEN
17,18,Portland Schwa,+2,20,2018-10-26,CLUB_WOMEN
18,19,Seattle Underground,+2,21,2018-10-26,CLUB_WOMEN
19,20,Kansas City Wicked,+2,22,2018-10-26,CLUB_WOMEN
20,21,New York BENT,+2,23,2018-10-26,CLUB_WOMEN
21,22,Boston Siege,-5,17,2018-10-26,CLUB_WOMEN
22,23,Ottawa Stella,+1,24,2018-10-26,CLUB_WOMEN
23,24,Denver Small Batch,+1,25,2018-10-26,CLUB_WOMEN
24,25,Oakland LOL,,-,2018-10-26,CLUB_WOMEN
0,1,Boston Brute Squad,+1,2,2018-10-26,CLUB_WOMEN
1,2,San Francisco Fury,+1,3,2018-10-26,CLUB_WOMEN
2,3,Seattle Riot,-2,1,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2018-10-26,CLUB_WOMEN
5,6,Raleigh Phoenix,-,6,2018-10-26,CLUB_WOMEN
6,7,San Francisco Nightlock,-,7,2018-10-26,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2018-10-26,CLUB_WOMEN
8,9,Toronto 6ixers,-,9,2018-10-26,CLUB_WOMEN
9,10,Vancouver Traffic,+1,11,2018-10-26,CLUB_WOMEN
10,11,Chicago Nemesis,-1,10,2018-10-26,CLUB_WOMEN
11,12,Columbus Rival,-,12,2018-10-26,CLUB_WOMEN
12,13,Madison Heist,-,13,2018-10-26,CLUB_WOMEN
13,14,Minneapolis Pop,-,14,2018-10-26,CLUB_WOMEN
14,15,Texas Showdown,-,15,2018-10-26,CLUB_WOMEN
15,16,San Diego Wildfire,-,16,2018-10-26,CLUB_WOMEN
16,17,Boston Siege,-,17,2018-10-26,CLUB_WOMEN
17,18,Quebec Iris,-,18,2018-10-26,CLUB_WOMEN
18,19,Washington DC Grit,-,19,2018-10-26,CLUB_WOMEN
19,20,Portland Schwa,+1,21,2018-10-26,CLUB_WOMEN
20,21,Seattle Underground,-1,20,2018-10-26,CLUB_WOMEN
21,22,Kansas City Wicked,-,22,2018-10-26,CLUB_WOMEN
22,23,New York BENT,-,23,2018-10-26,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2018-10-26,CLUB_WOMEN
24,25,Denver Small Batch,-,25,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Washington DC Scandal,+1,6,2018-10-26,CLUB_WOMEN
5,6,Raleigh Phoenix,+1,7,2018-10-26,CLUB_WOMEN
6,7,San Francisco Nightlock,+1,8,2018-10-26,CLUB_WOMEN
7,8,Atlanta Ozone,+1,9,2018-10-26,CLUB_WOMEN
8,9,Toronto 6ixers,-4,5,2018-10-26,CLUB_WOMEN
9,10,Chicago Nemesis,+3,13,2018-10-26,CLUB_WOMEN
10,11,Vancouver Traffic,-,11,2018-10-26,CLUB_WOMEN
11,12,Columbus Rival,+2,14,2018-10-26,CLUB_WOMEN
12,13,Madison Heist,-3,10,2018-10-26,CLUB_WOMEN
13,14,Minneapolis Pop,+2,16,2018-10-26,CLUB_WOMEN
14,15,Texas Showdown,-3,12,2018-10-26,CLUB_WOMEN
15,16,San Diego Wildfire,+1,17,2018-10-26,CLUB_WOMEN
16,17,Boston Siege,+1,18,2018-10-26,CLUB_WOMEN
17,18,Quebec Iris,+3,21,2018-10-26,CLUB_WOMEN
18,19,Washington DC Grit,,-,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-,20,2018-10-26,CLUB_WOMEN
20,21,Portland Schwa,-6,15,2018-10-26,CLUB_WOMEN
21,22,Kansas City Wicked,+1,23,2018-10-26,CLUB_WOMEN
22,23,New York BENT,-4,19,2018-10-26,CLUB_WOMEN
23,24,Ottawa Stella,,-,2018-10-26,CLUB_WOMEN
24,25,Denver Small Batch,-,25,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Toronto 6ixers,-,5,2018-10-26,CLUB_WOMEN
5,6,Washington DC Scandal,-,6,2018-10-26,CLUB_WOMEN
6,7,Raleigh Phoenix,-,7,2018-10-26,CLUB_WOMEN
7,8,San Francisco Nightlock,-,8,2018-10-26,CLUB_WOMEN
8,9,Atlanta Ozone,-,9,2018-10-26,CLUB_WOMEN
9,10,Madison Heist,-,10,2018-10-26,CLUB_WOMEN
10,11,Vancouver Traffic,-,11,2018-10-26,CLUB_WOMEN
11,12,Texas Showdown,-,12,2018-10-26,CLUB_WOMEN
12,13,Chicago Nemesis,-,13,2018-10-26,CLUB_WOMEN
13,14,Columbus Rival,-,14,2018-10-26,CLUB_WOMEN
14,15,Portland Schwa,-,15,2018-10-26,CLUB_WOMEN
15,16,Minneapolis Pop,-,16,2018-10-26,CLUB_WOMEN
16,17,San Diego Wildfire,-,17,2018-10-26,CLUB_WOMEN
17,18,Boston Siege,-,18,2018-10-26,CLUB_WOMEN
18,19,New York BENT,-,19,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-,20,2018-10-26,CLUB_WOMEN
20,21,Quebec Iris,-,21,2018-10-26,CLUB_WOMEN
21,22,Winnipeg Fusion,-,22,2018-10-26,CLUB_WOMEN
22,23,Kansas City Wicked,-,23,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,-,24,2018-10-26,CLUB_WOMEN
24,25,Denver Small Batch,-,25,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Toronto 6ixers,+1,6,2018-10-26,CLUB_WOMEN
5,6,Washington DC Scandal,-1,5,2018-10-26,CLUB_WOMEN
6,7,Raleigh Phoenix,+1,8,2018-10-26,CLUB_WOMEN
7,8,San Francisco Nightlock,+1,9,2018-10-26,CLUB_WOMEN
8,9,Atlanta Ozone,-2,7,2018-10-26,CLUB_WOMEN
9,10,Madison Heist,-,10,2018-10-26,CLUB_WOMEN
10,11,Vancouver Traffic,+1,12,2018-10-26,CLUB_WOMEN
11,12,Texas Showdown,+4,16,2018-10-26,CLUB_WOMEN
12,13,Chicago Nemesis,+4,17,2018-10-26,CLUB_WOMEN
13,14,Columbus Rival,-3,11,2018-10-26,CLUB_WOMEN
14,15,Portland Schwa,-1,14,2018-10-26,CLUB_WOMEN
15,16,Minneapolis Pop,+2,18,2018-10-26,CLUB_WOMEN
16,17,San Diego Wildfire,+2,19,2018-10-26,CLUB_WOMEN
17,18,Boston Siege,-5,13,2018-10-26,CLUB_WOMEN
18,19,New York BENT,-4,15,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-,20,2018-10-26,CLUB_WOMEN
20,21,Quebec Iris,-,21,2018-10-26,CLUB_WOMEN
21,22,Winnipeg Fusion,-,22,2018-10-26,CLUB_WOMEN
22,23,Kansas City Wicked,-,23,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,-,24,2018-10-26,CLUB_WOMEN
24,25,Denver Small Batch,-,25,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2018-10-26,CLUB_WOMEN
5,6,Toronto 6ixers,-,6,2018-10-26,CLUB_WOMEN
6,7,Atlanta Ozone,-,7,2018-10-26,CLUB_WOMEN
7,8,Raleigh Phoenix,-,8,2018-10-26,CLUB_WOMEN
8,9,San Francisco Nightlock,-,9,2018-10-26,CLUB_WOMEN
9,10,Madison Heist,-,10,2018-10-26,CLUB_WOMEN
10,11,Columbus Rival,-,11,2018-10-26,CLUB_WOMEN
11,12,Vancouver Traffic,-,12,2018-10-26,CLUB_WOMEN
12,13,Boston Siege,-,13,2018-10-26,CLUB_WOMEN
13,14,Portland Schwa,-,14,2018-10-26,CLUB_WOMEN
14,15,New York BENT,-,15,2018-10-26,CLUB_WOMEN
15,16,Texas Showdown,-,16,2018-10-26,CLUB_WOMEN
16,17,Chicago Nemesis,-,17,2018-10-26,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2018-10-26,CLUB_WOMEN
18,19,San Diego Wildfire,-,19,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-,20,2018-10-26,CLUB_WOMEN
20,21,Quebec Iris,-,21,2018-10-26,CLUB_WOMEN
21,22,Winnipeg Fusion,-,22,2018-10-26,CLUB_WOMEN
22,23,Kansas City Wicked,+1,24,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,-1,23,2018-10-26,CLUB_WOMEN
24,25,Denver Small Batch,,-,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,+2,3,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,San Francisco Fury,-2,1,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2018-10-26,CLUB_WOMEN
4,5,Washington DC Scandal,+1,6,2018-10-26,CLUB_WOMEN
5,6,Toronto 6ixers,+1,7,2018-10-26,CLUB_WOMEN
6,7,Atlanta Ozone,-2,5,2018-10-26,CLUB_WOMEN
7,8,Raleigh Phoenix,-,8,2018-10-26,CLUB_WOMEN
8,9,San Francisco Nightlock,-,9,2018-10-26,CLUB_WOMEN
9,10,Madison Heist,-,10,2018-10-26,CLUB_WOMEN
10,11,Columbus Rival,+1,12,2018-10-26,CLUB_WOMEN
11,12,Vancouver Traffic,-1,11,2018-10-26,CLUB_WOMEN
12,13,Boston Siege,-,13,2018-10-26,CLUB_WOMEN
13,14,Portland Schwa,-,14,2018-10-26,CLUB_WOMEN
14,15,New York BENT,-,15,2018-10-26,CLUB_WOMEN
15,16,Texas Showdown,-,16,2018-10-26,CLUB_WOMEN
16,17,Chicago Nemesis,-,17,2018-10-26,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2018-10-26,CLUB_WOMEN
18,19,San Diego Wildfire,-,19,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-,20,2018-10-26,CLUB_WOMEN
20,21,Quebec Iris,-,21,2018-10-26,CLUB_WOMEN
21,22,Winnipeg Fusion,+1,23,2018-10-26,CLUB_WOMEN
22,23,Oakland LOL,+1,24,2018-10-26,CLUB_WOMEN
23,24,Kansas City Wicked,+1,25,2018-10-26,CLUB_WOMEN
24,25,Indianapolis Rogue,,-,2018-10-26,CLUB_WOMEN
0,1,San Francisco Fury,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,Seattle Riot,+1,4,2018-10-26,CLUB_WOMEN
3,4,Denver Molly Brown,-1,3,2018-10-26,CLUB_WOMEN
4,5,Atlanta Ozone,-,5,2018-10-26,CLUB_WOMEN
5,6,Washington DC Scandal,+3,9,2018-10-26,CLUB_WOMEN
6,7,Toronto 6ixers,+1,8,2018-10-26,CLUB_WOMEN
7,8,Raleigh Phoenix,+13,21,2018-10-26,CLUB_WOMEN
8,9,San Francisco Nightlock,-3,6,2018-10-26,CLUB_WOMEN
9,10,Madison Heist,+2,12,2018-10-26,CLUB_WOMEN
10,11,Vancouver Traffic,-4,7,2018-10-26,CLUB_WOMEN
11,12,Columbus Rival,-2,10,2018-10-26,CLUB_WOMEN
12,13,Boston Siege,+4,17,2018-10-26,CLUB_WOMEN
13,14,Portland Schwa,-1,13,2018-10-26,CLUB_WOMEN
14,15,New York BENT,+4,19,2018-10-26,CLUB_WOMEN
15,16,Texas Showdown,-1,15,2018-10-26,CLUB_WOMEN
16,17,Chicago Nemesis,-3,14,2018-10-26,CLUB_WOMEN
17,18,Minneapolis Pop,-2,16,2018-10-26,CLUB_WOMEN
18,19,San Diego Wildfire,-1,18,2018-10-26,CLUB_WOMEN
19,20,Seattle Underground,-9,11,2018-10-26,CLUB_WOMEN
20,21,Quebec Iris,-1,20,2018-10-26,CLUB_WOMEN
21,22,Ottawa Stella,-,22,2018-10-26,CLUB_WOMEN
22,23,Winnipeg Fusion,-,23,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,-,24,2018-10-26,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2018-10-26,CLUB_WOMEN
0,1,San Francisco Fury,-,1,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2018-10-26,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2018-10-26,CLUB_WOMEN
3,4,Seattle Riot,-,4,2018-10-26,CLUB_WOMEN
4,5,Atlanta Ozone,-,5,2018-10-26,CLUB_WOMEN
5,6,San Francisco Nightlock,-,6,2018-10-26,CLUB_WOMEN
6,7,Vancouver Traffic,-,7,2018-10-26,CLUB_WOMEN
7,8,Toronto 6ixers,-,8,2018-10-26,CLUB_WOMEN
8,9,Washington DC Scandal,-,9,2018-10-26,CLUB_WOMEN
9,10,Columbus Rival,-,10,2018-10-26,CLUB_WOMEN
10,11,Seattle Underground,-,11,2018-10-26,CLUB_WOMEN
11,12,Madison Heist,-,12,2018-10-26,CLUB_WOMEN
12,13,Portland Schwa,-,13,2018-10-26,CLUB_WOMEN
13,14,Chicago Nemesis,-,14,2018-10-26,CLUB_WOMEN
14,15,Texas Showdown,-,15,2018-10-26,CLUB_WOMEN
15,16,Minneapolis Pop,-,16,2018-10-26,CLUB_WOMEN
16,17,Boston Siege,-,17,2018-10-26,CLUB_WOMEN
17,18,San Diego Wildfire,-,18,2018-10-26,CLUB_WOMEN
18,19,New York BENT,-,19,2018-10-26,CLUB_WOMEN
19,20,Quebec Iris,-,20,2018-10-26,CLUB_WOMEN
20,21,Raleigh Phoenix,-,21,2018-10-26,CLUB_WOMEN
21,22,Ottawa Stella,-,22,2018-10-26,CLUB_WOMEN
22,23,Winnipeg Fusion,-,23,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,-,24,2018-10-26,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2018-10-26,CLUB_WOMEN
0,1,San Francisco Fury,,,2018-10-26,CLUB_WOMEN
1,2,Boston Brute Squad,,,2018-10-26,CLUB_WOMEN
2,3,Denver Molly Brown,,,2018-10-26,CLUB_WOMEN
3,4,Seattle Riot,,,2018-10-26,CLUB_WOMEN
4,5,Atlanta Ozone,,,2018-10-26,CLUB_WOMEN
5,6,San Francisco Nightlock,,,2018-10-26,CLUB_WOMEN
6,7,Vancouver Traffic,,,2018-10-26,CLUB_WOMEN
7,8,Toronto 6ixers,,,2018-10-26,CLUB_WOMEN
8,9,Washington DC Scandal,,,2018-10-26,CLUB_WOMEN
9,10,Columbus Rival,,,2018-10-26,CLUB_WOMEN
10,11,Seattle Underground,,,2018-10-26,CLUB_WOMEN
11,12,Madison Heist,,,2018-10-26,CLUB_WOMEN
12,13,Portland Schwa,,,2018-10-26,CLUB_WOMEN
13,14,Chicago Nemesis,,,2018-10-26,CLUB_WOMEN
14,15,Texas Showdown,,,2018-10-26,CLUB_WOMEN
15,16,Minneapolis Pop,,,2018-10-26,CLUB_WOMEN
16,17,Boston Siege,,,2018-10-26,CLUB_WOMEN
17,18,San Diego Wildfire,,,2018-10-26,CLUB_WOMEN
18,19,New York BENT,,,2018-10-26,CLUB_WOMEN
19,20,Quebec Iris,,,2018-10-26,CLUB_WOMEN
20,21,Raleigh Phoenix,,,2018-10-26,CLUB_WOMEN
21,22,Ottawa Stella,,,2018-10-26,CLUB_WOMEN
22,23,Winnipeg Fusion,,,2018-10-26,CLUB_WOMEN
23,24,Oakland LOL,,,2018-10-26,CLUB_WOMEN
24,25,Kansas City Wicked,,,2018-10-26,CLUB_WOMEN
0,1,Seattle Riot,-,1,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,San Francisco Fury,+1,4,2017-09-28,CLUB_WOMEN
3,4,Denver Molly Brown,-1,3,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Vancouver Traffic,+1,7,2017-09-28,CLUB_WOMEN
6,7,Toronto 6ixers,-1,6,2017-09-28,CLUB_WOMEN
7,8,Madison Heist,+3,11,2017-09-28,CLUB_WOMEN
8,9,Atlanta Ozone,-1,8,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,+2,12,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,+2,13,2017-09-28,CLUB_WOMEN
11,12,Columbus Rival,+8,20,2017-09-28,CLUB_WOMEN
12,13,Portland Schwa,+1,14,2017-09-28,CLUB_WOMEN
13,14,Chicago Nemesis,-5,9,2017-09-28,CLUB_WOMEN
14,15,Seattle Underground,-5,10,2017-09-28,CLUB_WOMEN
15,16,Minneapolis Pop,-1,15,2017-09-28,CLUB_WOMEN
16,17,San Diego Wildfire,-1,16,2017-09-28,CLUB_WOMEN
17,18,New York BENT,-,18,2017-09-28,CLUB_WOMEN
18,19,Oakland LOL,+2,21,2017-09-28,CLUB_WOMEN
19,20,Raleigh Phoenix,-1,19,2017-09-28,CLUB_WOMEN
20,21,Boston Siege,-4,17,2017-09-28,CLUB_WOMEN
21,22,Vancouver Sneaky House Hippos,+1,23,2017-09-28,CLUB_WOMEN
22,23,Washington DC Grit,,-,2017-09-28,CLUB_WOMEN
23,24,Winnipeg Fusion,,-,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-3,22,2017-09-28,CLUB_WOMEN
0,1,Seattle Riot,-,1,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Toronto 6ixers,-,6,2017-09-28,CLUB_WOMEN
6,7,Vancouver Traffic,-,7,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2017-09-28,CLUB_WOMEN
8,9,Chicago Nemesis,-,9,2017-09-28,CLUB_WOMEN
9,10,Seattle Underground,-,10,2017-09-28,CLUB_WOMEN
10,11,Madison Heist,-,11,2017-09-28,CLUB_WOMEN
11,12,San Francisco Nightlock,-,12,2017-09-28,CLUB_WOMEN
12,13,Texas Showdown,-,13,2017-09-28,CLUB_WOMEN
13,14,Portland Schwa,-,14,2017-09-28,CLUB_WOMEN
14,15,Minneapolis Pop,-,15,2017-09-28,CLUB_WOMEN
15,16,San Diego Wildfire,-,16,2017-09-28,CLUB_WOMEN
16,17,Boston Siege,-,17,2017-09-28,CLUB_WOMEN
17,18,New York BENT,-,18,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-,19,2017-09-28,CLUB_WOMEN
19,20,Columbus Rival,-,20,2017-09-28,CLUB_WOMEN
20,21,Oakland LOL,-,21,2017-09-28,CLUB_WOMEN
21,22,Kansas City Wicked,+3,25,2017-09-28,CLUB_WOMEN
22,23,Vancouver Sneaky House Hippos,,-,2017-09-28,CLUB_WOMEN
23,24,Pittsburgh Hot Metal,,-,2017-09-28,CLUB_WOMEN
24,25,Philadelphia Green,-3,22,2017-09-28,CLUB_WOMEN
0,1,Seattle Riot,+2,3,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,-2,1,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Toronto 6ixers,+1,7,2017-09-28,CLUB_WOMEN
6,7,Vancouver Traffic,+1,8,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-2,6,2017-09-28,CLUB_WOMEN
8,9,Chicago Nemesis,-,9,2017-09-28,CLUB_WOMEN
9,10,Seattle Underground,-,10,2017-09-28,CLUB_WOMEN
10,11,Madison Heist,+1,12,2017-09-28,CLUB_WOMEN
11,12,San Francisco Nightlock,+6,18,2017-09-28,CLUB_WOMEN
12,13,Texas Showdown,-2,11,2017-09-28,CLUB_WOMEN
13,14,Portland Schwa,-1,13,2017-09-28,CLUB_WOMEN
14,15,Minneapolis Pop,-1,14,2017-09-28,CLUB_WOMEN
15,16,San Diego Wildfire,-1,15,2017-09-28,CLUB_WOMEN
16,17,Boston Siege,-1,16,2017-09-28,CLUB_WOMEN
17,18,New York BENT,-1,17,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-,19,2017-09-28,CLUB_WOMEN
19,20,Columbus Rival,-,20,2017-09-28,CLUB_WOMEN
20,21,Oakland LOL,-,21,2017-09-28,CLUB_WOMEN
21,22,Philadelphia Green,-,22,2017-09-28,CLUB_WOMEN
22,23,Quebec Iris,-,23,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2017-09-28,CLUB_WOMEN
0,1,Denver Molly Brown,-,1,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,Seattle Riot,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Atlanta Ozone,-,6,2017-09-28,CLUB_WOMEN
6,7,Toronto 6ixers,-,7,2017-09-28,CLUB_WOMEN
7,8,Vancouver Traffic,-,8,2017-09-28,CLUB_WOMEN
8,9,Chicago Nemesis,-,9,2017-09-28,CLUB_WOMEN
9,10,Seattle Underground,-,10,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,-,11,2017-09-28,CLUB_WOMEN
11,12,Madison Heist,-,12,2017-09-28,CLUB_WOMEN
12,13,Portland Schwa,-,13,2017-09-28,CLUB_WOMEN
13,14,Minneapolis Pop,-,14,2017-09-28,CLUB_WOMEN
14,15,San Diego Wildfire,-,15,2017-09-28,CLUB_WOMEN
15,16,Boston Siege,-,16,2017-09-28,CLUB_WOMEN
16,17,New York BENT,-,17,2017-09-28,CLUB_WOMEN
17,18,San Francisco Nightlock,-,18,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-,19,2017-09-28,CLUB_WOMEN
19,20,Columbus Rival,-,20,2017-09-28,CLUB_WOMEN
20,21,Oakland LOL,-,21,2017-09-28,CLUB_WOMEN
21,22,Philadelphia Green,-,22,2017-09-28,CLUB_WOMEN
22,23,Quebec Iris,-,23,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2017-09-28,CLUB_WOMEN
0,1,Denver Molly Brown,-,1,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,Seattle Riot,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Atlanta Ozone,+1,7,2017-09-28,CLUB_WOMEN
6,7,Toronto 6ixers,+6,13,2017-09-28,CLUB_WOMEN
7,8,Vancouver Traffic,-,8,2017-09-28,CLUB_WOMEN
8,9,Chicago Nemesis,+9,18,2017-09-28,CLUB_WOMEN
9,10,Seattle Underground,-4,6,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,-,11,2017-09-28,CLUB_WOMEN
11,12,Madison Heist,-3,9,2017-09-28,CLUB_WOMEN
12,13,Portland Schwa,+3,16,2017-09-28,CLUB_WOMEN
13,14,Minneapolis Pop,+5,19,2017-09-28,CLUB_WOMEN
14,15,San Diego Wildfire,+5,20,2017-09-28,CLUB_WOMEN
15,16,Boston Siege,-2,14,2017-09-28,CLUB_WOMEN
16,17,New York BENT,-2,15,2017-09-28,CLUB_WOMEN
17,18,San Francisco Nightlock,-8,10,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,+5,24,2017-09-28,CLUB_WOMEN
19,20,Columbus Rival,-8,12,2017-09-28,CLUB_WOMEN
20,21,Oakland LOL,-4,17,2017-09-28,CLUB_WOMEN
21,22,Philadelphia Green,-1,21,2017-09-28,CLUB_WOMEN
22,23,Quebec Iris,-1,22,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,-1,23,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2017-09-28,CLUB_WOMEN
0,1,Denver Molly Brown,-,1,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2017-09-28,CLUB_WOMEN
2,3,Seattle Riot,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Seattle Underground,-,6,2017-09-28,CLUB_WOMEN
6,7,Atlanta Ozone,-,7,2017-09-28,CLUB_WOMEN
7,8,Vancouver Traffic,-,8,2017-09-28,CLUB_WOMEN
8,9,Madison Heist,-,9,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,-,11,2017-09-28,CLUB_WOMEN
11,12,Columbus Rival,+1,13,2017-09-28,CLUB_WOMEN
12,13,Toronto 6ixers,+6,19,2017-09-28,CLUB_WOMEN
13,14,Boston Siege,-2,12,2017-09-28,CLUB_WOMEN
14,15,New York BENT,-1,14,2017-09-28,CLUB_WOMEN
15,16,Portland Schwa,-1,15,2017-09-28,CLUB_WOMEN
16,17,Oakland LOL,-1,16,2017-09-28,CLUB_WOMEN
17,18,Chicago Nemesis,-1,17,2017-09-28,CLUB_WOMEN
18,19,Minneapolis Pop,-1,18,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2017-09-28,CLUB_WOMEN
20,21,Philadelphia Green,-,21,2017-09-28,CLUB_WOMEN
21,22,Quebec Iris,-,22,2017-09-28,CLUB_WOMEN
22,23,Ottawa Stella,-,23,2017-09-28,CLUB_WOMEN
23,24,Raleigh Phoenix,-,24,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2017-09-28,CLUB_WOMEN
0,1,Denver Molly Brown,+2,3,2017-09-28,CLUB_WOMEN
1,2,Boston Brute Squad,-1,1,2017-09-28,CLUB_WOMEN
2,3,Seattle Riot,-1,2,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Seattle Underground,+1,7,2017-09-28,CLUB_WOMEN
6,7,Atlanta Ozone,+1,8,2017-09-28,CLUB_WOMEN
7,8,Vancouver Traffic,-2,6,2017-09-28,CLUB_WOMEN
